prov_name,dist_name,prov_id,center_name,center_id,total_votes,m_votes,f_votes,pct_m_votes,pct_f_votes,m_station_type,f_station_type,is_open,m_in_f_station,f_in_m_station
Paktia         ,SAMKANAI                                          ,8,"Noor Mohammad House, Bagyaar",809158,57,50,7,0.8771929825,0.1228070175,57,0,1,0,7
Khost          ,PROVINCIAL CENTER (KHOST)                         ,9,"Saifullah house and madrasah, matoon landai kalai",901027,57,50,7,0.8771929825,0.1228070175,52,5,1,3,5
Kabul          ,MIRBACHKOT                                        ,1,"maarikai,Dr baba meer home",103334,57,50,7,0.8771929825,0.1228070175,31,26,1,23,4
Kabul          ,PROVINCIAL CENTER (KABUL)                         ,1,Zan Abad School in Zan Abad area.,101255,57,50,7,0.8771929825,0.1228070175,41,16,1,13,4
Kabul          ,KHAK-I-JABAR                                      ,1,"chookari,chookari boys sacandary school",113444,57,50,7,0.8771929825,0.1228070175,37,20,1,16,3
Bamyan         ,WARAS                                             ,32,"Paitab Mosque, Kundok",3207141,57,50,7,0.8771929825,0.1228070175,14,43,1,37,1
Nangerhar      ,RODAT                                             ,10,"Derah, Qalie Merjan",1005132,57,50,7,0.8771929825,0.1228070175,0,57,1,50,0
Samangan       ,DARAH-I-SUF PAYEN                                 ,18,"Tooli Ghazi Mosque, Tooli Ghazi village",1805062,57,51,6,0.8947368421,0.1052631579,27,30,1,26,2
Juzjan         ,MARDYAN                                           ,20,Chaleek yaz khan mosque,2004067,57,53,4,0.9298245614,0.0701754386,30,27,1,25,2
Herat          ,GHORYAN                                           ,24,"Mosque, Zangi Sabah",2409254,57,56,1,0.9824561404,0.0175438596,49,8,1,8,1
Sar-i-Pul      ,KOHISTANAT                                        ,21,"Mosque Property, Damgah Village",2104077,56,41,15,0.7321428571,0.2678571429,43,13,1,9,11
Wardak         ,MARKAZ-I-BEHSOD                                   ,4,"Private hosue, Sayed Pacha",404051,56,41,15,0.7321428571,0.2678571429,36,20,1,14,9
Daikondi       ,KITEE                                             ,34,Karwan Sara Mosque,3408127,56,42,14,0.75,0.25,37,19,1,15,10
Badakhshan     ,YAFTAL PAYAN                                      ,14,"Gazaanak School, Gazaanak",1402028,56,42,14,0.75,0.25,39,17,1,13,10
Daikondi       ,ISHTRALI                                          ,34,Dahan Lowran,3404043,56,43,13,0.7678571429,0.2321428571,36,20,1,15,8
Nangerhar      ,KOOZ KONAR                                        ,10,"Masque,Rahmat Abad",1007208,56,43,13,0.7678571429,0.2321428571,16,40,1,31,4
Daikondi       ,SANG-E-TAKHTBANDER                                ,34,Shian Chaka mosque,3405072,56,43,13,0.7678571429,0.2321428571,17,39,1,30,4
Baghlan        ,BAGHLAN JADEED                                    ,16,"Beside Kok Chenar Village, Qaisar Kheil",1602048,56,44,12,0.7857142857,0.2142857143,46,10,1,8,10
Helmand        ,NAHRE SARAJ                                       ,27,"Girls High School, Greshk",2702039,56,44,12,0.7857142857,0.2142857143,0,56,1,44,0
Parwan         ,Provincial Center (Charikar)                      ,3,"Abdi by Jami Masjid, Abdi By",301015,56,46,10,0.8214285714,0.1785714286,40,16,1,12,6
Takhar         ,Baharak (Takhar)                                  ,15,Shorqaduq Primary School,1503045,56,46,10,0.8214285714,0.1785714286,27,29,1,24,5
Sar-i-Pul      ,SANGCHARAK                                        ,21,"Mosque Property, Topkhana Village",2106104,56,46,10,0.8214285714,0.1785714286,30,26,1,19,3
Bamyan         ,PANJAB                                            ,32,"Munbar Dahane Qalahcha, Dahane Qalahcha",3206108,56,47,9,0.8392857143,0.1607142857,43,13,1,10,6
Khost          ,NADERSHAH KOTT                                    ,9,"Jahanmeer mosque, Nawai kot",908123,56,47,9,0.8392857143,0.1607142857,45,11,1,8,6
Balkh          ,BALKH                                             ,19,Hof malikk mosque,1909174,56,47,9,0.8392857143,0.1607142857,32,24,1,20,5
Samangan       ,KHOURAM SAR BAGH                                  ,18,"Tatarchal madrasah, Tatarchal village,",1807083,56,47,9,0.8392857143,0.1607142857,36,20,1,16,5
Bamyan         ,PANJAB                                            ,32,"Lashkargah Girls School, Akhar Zab",3206117,56,47,9,0.8392857143,0.1607142857,13,43,1,37,3
Bamyan         ,WARAS                                             ,32,"Acha Mazar Religious School, Acha Mazar",3207156,56,47,9,0.8392857143,0.1607142857,13,43,1,37,3
Samangan       ,DARAH-E-SUF HULYA                                 ,18,"Hassani Tower, Hassani village",1804036,56,48,8,0.8571428571,0.1428571429,36,20,1,18,6
Ghazni         ,JAGHORI                                           ,6,"Chalbaghtae Pashi High School, Chalbaghtae Pashi",615327,56,48,8,0.8571428571,0.1428571429,38,18,1,16,6
Badghis        ,Provincial Center (QALA-I-NOW)                    ,23,"Chushma dozdak School, Choshmah dozdak",2301005,56,49,7,0.875,0.125,39,17,1,15,5
Badakhshan     ,DARAYEM                                           ,14,"Harefaan High School, Baagh Sufi",1404071,56,49,7,0.875,0.125,40,16,1,13,4
Khost          ,PROVINCIAL CENTER (KHOST)                         ,9,"Sher baz khan guest house, north old village",901002,56,49,7,0.875,0.125,37,19,1,15,3
Juzjan         ,MANGAJAK                                          ,20,Qaweenli mohajir school,2005075,56,50,6,0.8928571429,0.1071428571,32,24,1,21,3
Herat          ,GHORYAN                                           ,24,"Baloch ah, Tent",2409452,56,51,5,0.9107142857,0.0892857143,29,27,1,24,2
Nangerhar      ,RODAT                                             ,10,"Katreghai Masque, Katreghai",1005143,56,52,4,0.9285714286,0.0714285714,56,0,1,0,4
Juzjan         ,MANGAJAK                                          ,20,Qara adeek mosque,2005079,56,53,3,0.9464285714,0.0535714286,29,27,1,26,2
Baghlan        ,FRENG-GHARO                                       ,16,"Central High School, Central School, Soq",1614220,56,54,2,0.9642857143,0.0357142857,38,18,1,17,1
Kunduz         ,IMAM SAHEB                                        ,17,"Besh Kapa, Besh Kapa",1702086,56,54,2,0.9642857143,0.0357142857,44,12,1,11,1
Kapisa         ,HESA DUWUM KOHISTAN                               ,2,Kham Roba Musque (kham Roba),202024,55,35,20,0.6363636364,0.3636363636,39,16,1,10,14
Ghor           ,CHAHAR SADA                                       ,31,"Masin Large Mosque, Masin",3103069,55,37,18,0.6727272727,0.3272727273,55,0,1,0,18
Ghor           ,Provincial Center (CHAGHCHARAN)                   ,31,Nook dez mosque,3101040,55,39,16,0.7090909091,0.2909090909,45,10,1,7,13
Sar-i-Pul      ,BALKHAB                                           ,21,"Religious School, Pir Ghola Village",2105095,55,39,16,0.7090909091,0.2909090909,43,12,1,7,11
Urozgan        ,DEHRAOUD                                          ,30,Dahrahot bazaar,3005037,55,41,14,0.7454545455,0.2545454545,41,14,1,10,10
Kandahar       ,PROVINCIAL CENTER (KANDAHAR)                      ,28,"Haji Baba guesthouse, Rohaabad",2801004,55,42,13,0.7636363636,0.2363636364,48,7,1,4,10
Logar          ,MOHAMMAD AGHA                                     ,5,"Surkhabad Female Secondary School, Surkhabad",505066,55,42,13,0.7636363636,0.2363636364,39,16,1,12,9
Bamyan         ,YAKAWULANG                                        ,32,"Shirdosh Religious School, Shirdosh",3205080,55,43,12,0.7818181818,0.2181818182,27,28,1,22,6
Badakhshan     ,SHUHADA                                           ,14,"Shams-ul-Haq School, Abab",1409115,55,43,12,0.7818181818,0.2181818182,33,22,1,15,5
Kapisa         ,Provincial Center (MAHMOOD RAQI)                  ,2,"Dr. Abdul Razaq House, Mahmood Raqi Center",201007,55,44,11,0.8,0.2,54,1,1,1,11
Daikondi       ,KHADEU                                            ,34,Khadir Salfi Mosque,3406088,55,44,11,0.8,0.2,37,18,1,15,8
Balkh          ,SHORTAPA                                          ,19,"Dali School, Dali Village",1907113,55,45,10,0.8181818182,0.1818181818,55,0,1,0,10
Parwan         ,SEYAGERD GHORBAND                                 ,3,"Dara Tang Mulakhi middle school, Mir khan khail",306094,55,45,10,0.8181818182,0.1818181818,49,6,1,5,9
Herat          ,KUSHK                                             ,24,"School, Baghchah (Garden)",2406170,55,45,10,0.8181818182,0.1818181818,36,19,1,16,7
Parwan         ,JABUL SARAJ                                       ,3,"Aushaba Mosque, Aushab capital",303058,55,45,10,0.8181818182,0.1818181818,33,22,1,18,6
Samangan       ,DARAH-I-SUF PAYEN                                 ,18,"Oteh Masjid (Mosque), Oteh village",1805053,55,45,10,0.8181818182,0.1818181818,13,42,1,36,4
Nangerhar      ,RODAT                                             ,10,"Hasar shahi Masque, Hasar Shahi",1005128,55,46,9,0.8363636364,0.1636363636,55,0,1,0,9
Kunduz         ,CHAR DARA                                         ,17,"Nawabad Kochi, Nawabad Kochi",1704127,55,46,9,0.8363636364,0.1636363636,38,17,1,16,8
Samangan       ,HAZRAT-E-SULTAN                                   ,18,"Dawlat Abad Secondary school, Dawlat Abad Village",1802022,55,46,9,0.8363636364,0.1636363636,36,19,1,15,5
Balkh          ,KALDAR                                            ,19,"Boz oraq Primary School, boz Oraq Village",1906105,55,46,9,0.8363636364,0.1636363636,29,26,1,20,3
Bamyan         ,WARAS                                             ,32,"Girdbeid Mosque, Taqab Gal Qol",3207139,55,47,8,0.8545454545,0.1454545455,43,12,1,10,6
Samangan       ,DARAH-E-SUF HULYA                                 ,18,Jaihon Village ( Momber),1804090,55,47,8,0.8545454545,0.1454545455,36,19,1,16,5
Nangerhar      ,ACHIN                                             ,10,"Shadal school, Shadal",1015389,55,48,7,0.8727272727,0.1272727273,55,0,1,0,7
Baghlan        ,NAHREEN                                           ,16,"Behind Khwaja Khezer, Khwaja Khezer",1607136,55,48,7,0.8727272727,0.1272727273,32,23,1,21,5
Laghman        ,PROVINCIAL CENTER (MEHTERLAM)                     ,12,"Deeway School, Mehtarlam",1201023,55,48,7,0.8727272727,0.1272727273,35,20,1,17,4
Bamyan         ,SAIGHAN                                           ,32,"Kogadai Mosque, Kogadai",3203048,55,48,7,0.8727272727,0.1272727273,12,43,1,37,1
Kabul          ,PAGHMAN                                           ,1,"murgh giraan,qala yaqob khil masque",110414,55,49,6,0.8909090909,0.1090909091,50,5,1,5,6
Kunarha        ,CHAWKI                                            ,11,"Jamiat High school, Shalootai",1112090,55,49,6,0.8909090909,0.1090909091,39,16,1,14,4
Khost          ,BAK                                               ,9,"Destric center, Yaqobaio distirc center",903063,55,50,5,0.9090909091,0.0909090909,55,0,1,0,5
Khost          ,PROVINCIAL CENTER (KHOST)                         ,9,"Relegiouse school(Madrasah), Lakan Chinar village",901033,55,50,5,0.9090909091,0.0909090909,55,0,1,0,5
Kunarha        ,KHAS KUNAR                                        ,11,"Primary school, Hakeem Abad",1113098,55,50,5,0.9090909091,0.0909090909,45,10,1,9,4
Khost          ,PROVINCIAL CENTER (KHOST)                         ,9,"Muhammad wali shah guest house, north omar village",901004,55,50,5,0.9090909091,0.0909090909,0,55,1,50,0
Paktia         ,JAJI                                              ,8,"Shamsher House, Gul Ghundi",810076,55,51,4,0.9272727273,0.0727272727,55,0,1,0,4
Takhar         ,Eshkamesh                                         ,15,Qushlaq-e Sai General Mosque,1506071,55,51,4,0.9272727273,0.0727272727,28,27,1,24,1
Paktia         ,ZURMAT                                            ,8,"Fazel Rahman House, Arma Nek Naam",803105,55,51,4,0.9272727273,0.0727272727,0,55,1,51,0
Paktia         ,LAJA AHMAD KHEIL                                  ,8,"Mosque, Laja Mangal Khairani",806151,55,51,4,0.9272727273,0.0727272727,0,55,1,51,0
Baghlan        ,BORKA                                             ,16,"High School, near Yaka toot Big Mosque in the course of Baraka Street to Kand",1608162,55,52,3,0.9454545455,0.0545454545,39,16,1,15,2
Kunarha        ,MURWARA                                           ,11,"Village mosque, bachi",1106048,55,53,2,0.9636363636,0.0363636364,42,13,1,13,2
Ghor           ,Provincial Center (CHAGHCHARAN)                   ,31,"Landar School, Alandar",3101003,54,36,18,0.6666666667,0.3333333333,41,13,1,8,13
Daikondi       ,SHAHRESTAN                                        ,34,Ghojgard mosque,3402022,54,39,15,0.7222222222,0.2777777778,36,18,1,13,10
Sar-i-Pul      ,BALKHAB                                           ,21,"Religious School, Tagab Takht",2105087,54,40,14,0.7407407407,0.2592592593,43,11,1,8,11
Parwan         ,Provincial Center (Charikar)                      ,3,"Sayadan School, Sayadan",301032,54,40,14,0.7407407407,0.2592592593,35,19,1,14,9
Bamyan         ,Province Center(MARKAZ-WOLLAYAT)                  ,32,"Mosque, Topchi",3201012,54,42,12,0.7777777778,0.2222222222,26,28,1,22,6
Daikondi       ,DAIKONDI                                          ,34,Pai Nili mosque,3401012,54,42,12,0.7777777778,0.2222222222,30,24,1,18,6
Badghis        ,Provincial Center (QALA-I-NOW)                    ,23,"Khan Aqa village, Khan aqa",2301019,54,43,11,0.7962962963,0.2037037037,35,19,1,15,7
Badakhshan     ,SHAHR-E-BUZURG                                    ,14,"School, Malwan",1412147,54,44,10,0.8148148148,0.1851851852,24,30,1,25,5
Bamyan         ,PANJAB                                            ,32,"Girls School Behind Telegraph, Panjab Center",3206096,54,44,10,0.8148148148,0.1851851852,27,27,1,22,5
Parwan         ,Provincial Center (Charikar)                      ,3,"Omar Farooq High School, Tatumdara Safle",301008,54,45,9,0.8333333333,0.1666666667,34,20,1,17,6
Badghis        ,Muqur (Badghis)                                   ,23,"Khoaja pesta village mosque, khoaja pesta",2302022,54,45,9,0.8333333333,0.1666666667,40,14,1,11,6
Laghman        ,QARGHAI                                           ,12,Qalatak village mosque and Guestroom,1202034,54,45,9,0.8333333333,0.1666666667,31,23,1,19,5
Samangan       ,PROVINCIAL CENTER (AIBAK)                         ,18,"Dulkhaki Secondary school, Dulkhaki Village",1801004,54,45,9,0.8333333333,0.1666666667,18,36,1,31,4
Ghazni         ,Provincial Center (GHAZNI)                        ,6,"Sayed Ahmad Maki School, Provincial Capital (Ghazni)",601008,54,46,8,0.8518518519,0.1481481481,54,0,1,0,8
Kunduz         ,KHAN ABAD                                         ,17,"Jawlicha, Jawlicha",1706153,54,46,8,0.8518518519,0.1481481481,35,19,1,18,7
Farah          ,PROVINCIAL CENTER (FARAH)                         ,25,"Khormalq, Khormalq Mosque",2501017,54,46,8,0.8518518519,0.1481481481,43,11,1,9,6
Parwan         ,JABUL SARAJ                                       ,3,"Malek Jan Khail Jami Masjid, Malek Jan Khail",303056,54,46,8,0.8518518519,0.1481481481,35,19,1,16,5
Badghis        ,AB KAMARI                                         ,23,"Mobarak shah Elementary school, Mobarakshah",2303037,54,46,8,0.8518518519,0.1481481481,27,27,1,23,4
Nangerhar      ,RODAT                                             ,10,"Hasar Shahi Clinic, Hasar Shahi",1005148,54,47,7,0.8703703704,0.1296296296,54,0,1,0,7
Bamyan         ,WARAS                                             ,32,"Acha Sangak Mosque, Ligan",3207152,54,47,7,0.8703703704,0.1296296296,11,43,1,37,1
Kabul          ,QARABAGH                                          ,1,"akaa khil,akaa khil religiose school",105359,54,48,6,0.8888888889,0.1111111111,34,20,1,20,6
Kabul          ,MIRBACHKOT                                        ,1,"mashwaani,mashwani primary school",103335,54,48,6,0.8888888889,0.1111111111,40,14,1,13,5
Bamyan         ,KOHMARD                                           ,32,"Bajaga Boys School, Bajaga",3204068,54,48,6,0.8888888889,0.1111111111,11,43,1,37,0
Samangan       ,DARAH-E-SUF HULYA                                 ,18,"Zer sang Tower,  Zer sang village",1804041,54,49,5,0.9074074074,0.0925925926,30,24,1,22,3
Badakhshan     ,SHAHR-E-BUZURG                                    ,14,"Chogani School, Chogani",1412144,54,50,4,0.9259259259,0.0740740741,39,15,1,14,3
Nangerhar      ,GOSHTA                                            ,10,"chourkhail masque,chourkhail",1021490,54,53,1,0.9814814815,0.0185185185,54,0,1,0,1
Ghor           ,DOWLATYAR                                         ,31,"Darwaza Mosque, Darwaza",3102048,53,36,17,0.679245283,0.320754717,39,14,1,9,12
Ghor           ,SAGHAR                                            ,31,"Manak Sufli Secondary School, Manak Sufli",3109201,53,37,16,0.6981132075,0.3018867925,39,14,1,10,12
Ghor           ,SAGHAR                                            ,31,"Zere Tangi Mosque, Zere Tangi",3109205,53,38,15,0.7169811321,0.2830188679,39,14,1,11,12
Badakhshan     ,YAFTAL PAYAN                                      ,14,Arwesha School / Arwesha Mosque,1402024,53,40,13,0.7547169811,0.2452830189,29,24,1,16,5
Kandahar       ,MAIWAND                                           ,28,"District Center, Pirzada Village",2807146,53,42,11,0.7924528302,0.2075471698,53,0,1,0,11
Nangerhar      ,DARAH NOOR                                        ,10,"Kuz Kali Maidan, Amla",1008215,53,42,11,0.7924528302,0.2075471698,35,18,1,14,7
Kandahar       ,Arghandab (Kandahar)                              ,28,"School, Shaween Olya",2804102,53,43,10,0.8113207547,0.1886792453,53,0,1,0,10
Kandahar       ,Arghandab (Kandahar)                              ,28,"School, Monaarah",2804107,53,43,10,0.8113207547,0.1886792453,53,0,1,0,10
Farah          ,PROVINCIAL CENTER (FARAH)                         ,25,"Kahdank, School",2501008,53,43,10,0.8113207547,0.1886792453,35,18,1,14,6
Parwan         ,SALANK                                            ,3,"Viva Jami Masjid, Viva",304070,53,43,10,0.8113207547,0.1886792453,25,28,1,21,3
Kandahar       ,Arghandab (Kandahar)                              ,28,"School, Kohak",2804105,53,43,10,0.8113207547,0.1886792453,5,48,1,38,0
Farah          ,SHEIB KOH                                         ,25,"Keen, Elementary school",2506085,53,44,9,0.8301886792,0.1698113208,30,23,1,19,5
Bamyan         ,WARAS                                             ,32,"Munbar Qala Sukhta, Qala Sukhta",3207124,53,44,9,0.8301886792,0.1698113208,10,43,1,37,3
Herat          ,OBEH                                              ,24,"Masjid e Band e Banqash 1, Band Beefesh Mardana",2414366,53,45,8,0.8490566038,0.1509433962,53,0,1,0,8
Balkh          ,DAWLATABAD                                        ,19,"Sader Abad School, Sader Abad village",1908125,53,45,8,0.8490566038,0.1509433962,36,17,1,15,6
Parwan         ,SALANK                                            ,3,"Salang High School, Baghe Maidan",304063,53,46,7,0.8679245283,0.1320754717,34,19,1,16,4
Parwan         ,BAGRAM                                            ,3,"Bareek aab mosque, bareek aab",307119,53,47,6,0.8867924528,0.1132075472,42,11,1,11,6
Balkh          ,MARMOL                                            ,19,Passta Qalich village Clinic,1904071,53,48,5,0.9056603774,0.0943396226,23,30,1,26,1
Herat          ,CHESHTOSHARIF                                     ,24,"Mosque, Suni",2415392,53,49,4,0.9245283019,0.0754716981,41,12,1,12,4
Nooristan      ,BARGUMTAL                                         ,13,"Barge matal west village, west barege matal",1308066,52,26,26,0.5,0.5,30,22,1,11,15
Kapisa         ,Provincial Center (MAHMOOD RAQI)                  ,2,Abdul Malik Masque ( Kakre),201013,52,34,18,0.6538461538,0.3461538462,36,16,1,8,10
Ghor           ,LAL-O-SARJANGAL                                   ,31,"Shinia Chapar Qal Mosque, Shinia Chapar Qal",3107174,52,34,18,0.6538461538,0.3461538462,13,39,1,27,6
Sar-i-Pul      ,GOSFANDI                                          ,21,"Religious School, Sheek Yar Village",2107124,52,38,14,0.7307692308,0.2692307692,43,9,1,6,11
Nangerhar      ,KOOZ KONAR                                        ,10,"Khewa Central clinic, central khewa",1007212,52,38,14,0.7307692308,0.2692307692,0,52,1,38,0
Sar-i-Pul      ,KOHISTANAT                                        ,21,"Chel Chah Village Religious School, Chel Chah Village",2104080,52,39,13,0.75,0.25,9,43,1,32,2
Daikondi       ,SANG-E-TAKHTBANDER                                ,34,Shiniya Qala Mosque,3405082,52,40,12,0.7692307692,0.2307692308,29,23,1,18,7
Sar-i-Pul      ,KOHISTANAT                                        ,21,"Zi Bayan Village Religious School, Zi Bayan Village",2104078,52,41,11,0.7884615385,0.2115384615,35,17,1,13,7
Kandahar       ,ZHERAI                                            ,28,"Mohammad Shah Guest House, Lako Kheil",2808167,52,41,11,0.7884615385,0.2115384615,4,48,1,38,1
Kabul          ,PROVINCIAL CENTER (KABUL)                         ,1,"sar gardana,sargardana masque",101012,52,42,10,0.8076923077,0.1923076923,33,19,1,17,8
Parwan         ,JABUL SARAJ                                       ,3,"Cement Factory, ce Koti",303053,52,42,10,0.8076923077,0.1923076923,32,20,1,16,6
Daikondi       ,MERAMOR                                           ,34,"Kazrat mosque, Noor khasi",3403156,52,42,10,0.8076923077,0.1923076923,22,30,1,24,4
Paktia         ,AHMAD ABAD                                        ,8,"Khwaja Ali Tomb, Esa Khel",811193,52,43,9,0.8269230769,0.1730769231,52,0,1,0,9
Badakhshan     ,TASHKAN                                           ,14,"Yawali School, Yawali Bala",1415182,52,43,9,0.8269230769,0.1730769231,33,19,1,15,5
Kunduz         ,KHAN ABAD                                         ,17,"Eishan Toup, Eishan Toup",1706146,52,44,8,0.8461538462,0.1538461538,52,0,1,0,8
Balkh          ,SHORTAPA                                          ,19,"Arnji bashir School, Taqir Tapa",1907116,52,44,8,0.8461538462,0.1538461538,29,23,1,21,6
Badakhshan     ,SHAHR-E-BUZURG                                    ,14,"Kol School, Kol",1412142,52,44,8,0.8461538462,0.1538461538,40,12,1,10,6
Bamyan         ,KOHMARD                                           ,32,"Guest House, Madar",3204054,52,44,8,0.8461538462,0.1538461538,43,9,1,7,6
Laghman        ,ALINGAR                                           ,12,"Qasaba village Mosque and guestroom, Aleengar, Aleengar,",1203065,52,44,8,0.8461538462,0.1538461538,38,14,1,11,5
Bamyan         ,WARAS                                             ,32,"Munbar Towp Ismayeel, Nas Patan",3207159,52,44,8,0.8461538462,0.1538461538,9,43,1,37,2
Helmand        ,GARM SEIR                                         ,27,"School, Lakri",2705118,52,45,7,0.8653846154,0.1346153846,52,0,1,0,7
Laghman        ,QARGHAI                                           ,12,"Kamalpoor Big mosque and School, Qarghayee",1202047,52,45,7,0.8653846154,0.1346153846,36,16,1,14,5
Nangerhar      ,DARAH NOOR                                        ,10,"Bar Kali Maidan, Amla",1008216,52,45,7,0.8653846154,0.1346153846,36,16,1,14,5
Balkh          ,BALKH                                             ,19,"Heliqichi School, Heligichi Village",1909159,52,45,7,0.8653846154,0.1346153846,39,13,1,11,5
Kunduz         ,KHAN ABAD                                         ,17,"Chartoot Arya Khel, Chartoot Village",1706151,52,45,7,0.8653846154,0.1346153846,39,13,1,10,4
Bamyan         ,WARAS                                             ,32,"Malik Secondary School, Dahane Surkh Kanagag",3207134,52,45,7,0.8653846154,0.1346153846,9,43,1,37,1
Bamyan         ,WARAS                                             ,32,"Munbar Shinia Tangi Espi, Shinia Tangi Espi",3207157,52,45,7,0.8653846154,0.1346153846,9,43,1,37,1
Kunarha        ,DANGAM                                            ,11,"Primary school, Zorberol",1107051,52,46,6,0.8846153846,0.1153846154,31,21,1,19,4
Khost          ,PROVINCIAL CENTER (KHOST)                         ,9,"Ameen rahman house, Kajeeri village",901044,52,46,6,0.8846153846,0.1153846154,42,10,1,8,4
Herat          ,OBEH                                              ,24,"Mosaferan mosque, Mosaferan",2414369,52,46,6,0.8846153846,0.1153846154,35,17,1,14,3
Balkh          ,DAWLATABAD                                        ,19,"Anwari School, Qazan Village",1908127,52,47,5,0.9038461538,0.0961538462,30,22,1,21,4
Juzjan         ,KHANAQA                                           ,20,"Chob bash School,",2011122,52,47,5,0.9038461538,0.0961538462,30,22,1,20,3
Kabul          ,PAGHMAN                                           ,1,"Dawar Madrasa, Dawara Village.",110401,52,47,5,0.9038461538,0.0961538462,38,14,1,12,3
Kunarha        ,NOOR GOOL                                         ,11,"Primary school, Patang",1111085,52,50,2,0.9615384615,0.0384615385,44,8,1,7,1
Faryab         ,ALMAR                                             ,22,"Aaq Masjid Primary School, Aaq Masjid",2204077,52,51,1,0.9807692308,0.0192307692,29,23,1,23,1
Badakhshan     ,Baharak (Badakhshan)                              ,14,"Payan Shahr School, Payan Shahr",1408108,51,33,18,0.6470588235,0.3529411765,26,25,1,16,9
Wardak         ,MARKAZ-I-BEHSOD                                   ,4,"School, Kohna Qala",404040,51,35,16,0.6862745098,0.3137254902,24,27,1,19,8
Ghazni         ,JAGHATOO                                          ,6,"Yaqoobi guesthouse, Faqir Shah",607113,51,35,16,0.6862745098,0.3137254902,18,33,1,23,6
Ghor           ,LAL-O-SARJANGAL                                   ,31,"Rashk Large Mosque, Rashk",3107147,51,35,16,0.6862745098,0.3137254902,12,39,1,27,4
Ghor           ,TOLAK                                             ,31,"Dayee Secondary School, Dayee",3108187,51,36,15,0.7058823529,0.2941176471,12,39,1,27,3
Ghor           ,TOLAK                                             ,31,"Kambutar Khan School, Kambutar Khan",3108182,51,37,14,0.7254901961,0.2745098039,39,12,1,10,12
Kapisa         ,HESA DUWUM KOHISTAN                               ,2,Enayatullah Shahed Primary School (Qazaq),202022,51,37,14,0.7254901961,0.2745098039,36,15,1,10,9
Wardak         ,JALRAIZ                                           ,4,"M School Private Hosue F , Jalreiz Bazar",402022,51,37,14,0.7254901961,0.2745098039,15,36,1,27,5
Herat          ,ZENDAJAN                                          ,24,"Province new premise, qala reg",2410272,51,37,14,0.7254901961,0.2745098039,0,51,1,37,0
Kapisa         ,Provincial Center (MAHMOOD RAQI)                  ,2,Khal Mohammad High school ( Now  Abad),201006,51,38,13,0.7450980392,0.2549019608,35,16,1,10,7
Daikondi       ,SANG-E-TAKHTBANDER                                ,34,Dahan Serak Mirasaii Mosque,3405078,51,39,12,0.7647058824,0.2352941176,35,16,1,13,9
Wardak         ,HESA-AWAL-BEHSUD                                  ,4,"Mosque, Sia Sang 1 Bala",403031,51,39,12,0.7647058824,0.2352941176,36,15,1,12,9
Bamyan         ,PANJAB                                            ,32,"Shinia Akhzarat School, Shinia School",3206098,51,39,12,0.7647058824,0.2352941176,27,24,1,18,6
Daikondi       ,SANG-E-TAKHTBANDER                                ,34,Harl Mosque,3405081,51,40,11,0.7843137255,0.2156862745,32,19,1,16,8
Badakhshan     ,DARWAZE-E PAYAN NUSAY                             ,14,"Obaghan School, Obaghan",1426272,51,40,11,0.7843137255,0.2156862745,37,14,1,11,8
Parwan         ,SAYID KHAIL                                       ,3,"Imam Azaam Uqtash High School, Uqtash",302037,51,41,10,0.8039215686,0.1960784314,35,16,1,13,7
Urozgan        ,PROVINCIAL CENTER (TERINKOTT)                     ,30,"Haji Abdul Karim Akhondzada , Kotwal",3001013,51,41,10,0.8039215686,0.1960784314,29,22,1,18,6
Badakhshan     ,URGO                                              ,14,"Gazaan School, Gazaan",1403054,51,41,10,0.8039215686,0.1960784314,22,29,1,24,5
Laghman        ,QARGHAI                                           ,12,"Mandarwar Elementary and High school, Qarghayee,",1202041,51,41,10,0.8039215686,0.1960784314,17,34,1,28,4
Logar          ,PROVINCIAL CENTER (PULLE-ALAM)                    ,5,"Honai Saidaan Mosque, Nawabad",501017,51,42,9,0.8235294118,0.1764705882,45,6,1,5,8
Farah          ,QALA-I-KAH                                        ,25,"Joye Chushmah, Joye Chushmah Mosque",2505083,51,43,8,0.8431372549,0.1568627451,30,21,1,18,5
Bamyan         ,Province Center(MARKAZ-WOLLAYAT)                  ,32,"Mosque, Chap Dara",3201019,51,43,8,0.8431372549,0.1568627451,20,31,1,26,3
Samangan       ,DARAH-E-SUF HULYA                                 ,18,"Kata qesshlaq Tower, Kata qeshlaq village",1804037,51,44,7,0.862745098,0.137254902,36,15,1,13,5
Laghman        ,QARGHAI                                           ,12,"Mashakilo Big Mosque and Clinic, Qarghayee",1202039,51,44,7,0.862745098,0.137254902,36,15,1,12,4
Samangan       ,RAI-DO-AB                                         ,18,Balghali Village (momber ),1806095,51,45,6,0.8823529412,0.1176470588,36,15,1,14,5
Farah          ,PROVINCIAL CENTER (FARAH)                         ,25,"Karez ha , Elementary school",2501018,51,45,6,0.8823529412,0.1176470588,43,8,1,7,5
Herat          ,KUSHK                                             ,24,Haqaba Asadi mosque,2406445,51,45,6,0.8823529412,0.1176470588,31,20,1,17,3
Khost          ,PROVINCIAL CENTER (KHOST)                         ,9,"Senetor mosque and guest house, matoon warda khail",901026,51,46,5,0.9019607843,0.0980392157,37,14,1,13,4
Balkh          ,KHOLM                                             ,19,"Primary School Center, khulum Center",1905081,51,46,5,0.9019607843,0.0980392157,39,12,1,11,4
